date,symbol,marketcapname,sector
17-11-2017,JUBLPHARMA,Midcap,Pharmaceuticals
17-11-2017,ACLGATI,Smallcap,FMCG
20-11-2017,TCIEXP,Smallcap,Services
20-11-2017,FOSECOIND,Smallcap,Industrials
20-11-2017,EXCELINDUS,Smallcap,Industrials
20-11-2017,FMGOETZE,Smallcap,Auto
20-11-2017,JAICORPLTD,Smallcap,FMCG
20-11-2017,SHANTIGEAR,Smallcap,FMCG
20-11-2017,SKMEGGPROD,Smallcap,FMCG
20-11-2017,RIIL,Smallcap,Services
20-11-2017,ERIS,Midcap,Pharmaceuticals
20-11-2017,SASKEN,Smallcap,I.T
20-11-2017,SMSPHARMA,Smallcap,Pharmaceuticals
20-11-2017,NAVKARCORP,Smallcap,Services
21-11-2017,WHIRLPOOL,Largecap,FMCG
21-11-2017,BHARATGEAR,Smallcap,Auto
21-11-2017,JAYSREETEA,Smallcap,FMCG
21-11-2017,TIMKEN,Largecap,Industrials
21-11-2017,SKMEGGPROD,Smallcap,FMCG
21-11-2017,SIMPLEXINF,Smallcap,Realty
21-11-2017,MCLEODRUSS,Smallcap,FMCG
21-11-2017,KKCL,Smallcap,FMCG
21-11-2017,DTIL,Smallcap,FMCG
21-11-2017,SATIN,Smallcap,Finance
22-11-2017,KANORICHEM,Smallcap,Industrials
22-11-2017,VLSFINANCE,Smallcap,Finance
22-11-2017,KOHINOOR,Smallcap,FMCG
22-11-2017,GIPCL,Smallcap,Miscellaneous
22-11-2017,SUPERHOUSE,Smallcap,FMCG
22-11-2017,NEULANDLAB,Midcap,Pharmaceuticals
22-11-2017,MOLDTECH,Smallcap,Realty
22-11-2017,RELAXO,Midcap,FMCG
22-11-2017,RML,Smallcap,Auto
22-11-2017,BRIGADE,Largecap,Realty
22-11-2017,RPGLIFE,Smallcap,Pharmaceuticals
22-11-2017,ARVSMART,Smallcap,Realty
23-11-2017,AKZOINDIA,Midcap,Industrials
23-11-2017,PRECOT,Smallcap,Textiles
23-11-2017,NESCO,Midcap,Realty
23-11-2017,SSWL,Smallcap,Auto
23-11-2017,PITTIENG,Smallcap,FMCG
23-11-2017,ARROWGREEN,Smallcap,FMCG
23-11-2017,SUBROS,Smallcap,Auto
23-11-2017,PRAJIND,Midcap,FMCG
23-11-2017,KABRAEXTRU,Smallcap,FMCG
23-11-2017,SIS,Smallcap,Miscellaneous
23-11-2017,PATELENG,Smallcap,Realty
23-11-2017,APTECHT,Smallcap,I.T
23-11-2017,GILLANDERS,Smallcap,Miscellaneous
24-11-2017,SWARAJENG,Smallcap,FMCG
24-11-2017,NIPPOBATRY,Smallcap,Miscellaneous
24-11-2017,STYRENIX,Smallcap,Oils
24-11-2017,GANECOS,Smallcap,Textiles
24-11-2017,SANGAMIND,Smallcap,Textiles
24-11-2017,ALBERTDAVD,Smallcap,Pharmaceuticals
24-11-2017,SOMANYCERA,Smallcap,Industrials
24-11-2017,BALAJITELE,Smallcap,Media
24-11-2017,TAJGVK,Smallcap,Services
24-11-2017,CAMLINFINE,Smallcap,Industrials
24-11-2017,QUESS,Midcap,Miscellaneous
27-11-2017,GHCL,Midcap,Industrials
27-11-2017,UMANGDAIRY,Smallcap,FMCG
27-11-2017,SESHAPAPER,Smallcap,Industrials
27-11-2017,MARATHON,Smallcap,Realty
27-11-2017,BBL,Smallcap,FMCG
27-11-2017,IVP,Smallcap,Industrials
27-11-2017,PLASTIBLEN,Smallcap,Industrials
27-11-2017,AURIONPRO,Midcap,I.T
27-11-2017,NELCAST,Smallcap,Industrials
27-11-2017,MANAKSIA,Smallcap,Services
28-11-2017,NDLVENTURE,Smallcap,Media
28-11-2017,RALLIS,Midcap,Industrials
28-11-2017,TOKYOPLAST,Smallcap,FMCG
28-11-2017,HARRMALAYA,Smallcap,FMCG
28-11-2017,EVERESTIND,Smallcap,Industrials
28-11-2017,JAYSREETEA,Smallcap,FMCG
28-11-2017,ASAL,Smallcap,Auto
28-11-2017,KOKUYOCMLN,Smallcap,Miscellaneous
28-11-2017,LAOPALA,Smallcap,Industrials
28-11-2017,MUKTAARTS,Smallcap,Media
28-11-2017,ASTRAMICRO,Midcap,Aerospace & Defence
28-11-2017,HUBTOWN,Smallcap,Realty
28-11-2017,HGS,Smallcap,I.T
28-11-2017,ARCHIDPLY,Smallcap,Plywood Boards/Laminates
29-11-2017,KAKATCEM,Smallcap,Industrials
29-11-2017,SAGCEM,Smallcap,Industrials
29-11-2017,STYRENIX,Smallcap,Oils
29-11-2017,KANORICHEM,Smallcap,Industrials
29-11-2017,CAPACITE,Smallcap,Realty
29-11-2017,DIAMONDYD,Smallcap,FMCG
29-11-2017,NUCLEUS,Smallcap,I.T
29-11-2017,SOBHA,Midcap,Realty
29-11-2017,BAJAJCON,Smallcap,FMCG
29-11-2017,SHEMAROO,Smallcap,Media
29-11-2017,SHREEPUSHK,Smallcap,Industrials
30-11-2017,ATFL,Smallcap,FMCG
30-11-2017,TRF,Smallcap,FMCG
30-11-2017,MUKTAARTS,Smallcap,Media
01-12-2017,TRF,Smallcap,FMCG
01-12-2017,HUHTAMAKI,Smallcap,Services
01-12-2017,VIMTALABS,Smallcap,Pharmaceuticals
01-12-2017,HTMEDIA,Smallcap,Media
01-12-2017,NITCO,Smallcap,Services
01-12-2017,LOVABLE,Smallcap,Textiles
01-12-2017,RUPA,Smallcap,FMCG
01-12-2017,COFFEEDAY,Smallcap,Quick Service Restaurant
01-12-2017,ADVENZYMES,Smallcap,Pharmaceuticals
04-12-2017,LAOPALA,Smallcap,Industrials
04-12-2017,FIEMIND,Smallcap,Auto
04-12-2017,DELPHIFX,Smallcap,Finance
05-12-2017,WINDMACHIN,Smallcap,FMCG
05-12-2017,NITCO,Smallcap,Services
06-12-2017,RANEHOLDIN,Smallcap,Finance
06-12-2017,PUNJABCHEM,Smallcap,Industrials
06-12-2017,WINDMACHIN,Smallcap,FMCG
06-12-2017,PODDARHOUS,Smallcap,Realty
06-12-2017,VIDHIING,Smallcap,Industrials
06-12-2017,MANGALAM,Smallcap,Pharmaceuticals
07-12-2017,GMBREW,Smallcap,FMCG
07-12-2017,SHALPAINTS,Smallcap,Industrials
07-12-2017,KOHINOOR,Smallcap,FMCG
07-12-2017,TTL,Smallcap,Textiles
07-12-2017,LTFOODS,Midcap,FMCG
08-12-2017,STARPAPER,Smallcap,Industrials
08-12-2017,FMNL,Smallcap,Miscellaneous
11-12-2017,UCAL,Smallcap,Auto
11-12-2017,AUSOMENT,Smallcap,Services
11-12-2017,GANDHITUBE,Smallcap,Metals
11-12-2017,SHREYANIND,Smallcap,Industrials
11-12-2017,OMAXAUTO,Smallcap,Auto
11-12-2017,REPRO,Smallcap,Miscellaneous
11-12-2017,RUCHIRA,Smallcap,Industrials
11-12-2017,CTE,Smallcap,I.T
11-12-2017,WELINV,Smallcap,Finance
11-12-2017,SHARDAMOTR,Midcap,Auto
12-12-2017,UCAL,Smallcap,Auto
12-12-2017,INDIANCARD,Smallcap,Textiles
12-12-2017,HONAUT,Largecap,FMCG
12-12-2017,OMAXAUTO,Smallcap,Auto
12-12-2017,APOLSINHOT,Smallcap,Services
12-12-2017,IEX,Midcap,Financial Services
12-12-2017,AGARIND,Smallcap,Oils
13-12-2017,DICIND,Smallcap,Industrials
13-12-2017,SHREECEM,Largecap,Industrials
13-12-2017,SKMEGGPROD,Smallcap,FMCG
14-12-2017,SALONA,Smallcap,Textiles
14-12-2017,DIAMONDYD,Smallcap,FMCG
14-12-2017,VSTTILLERS,Smallcap,Auto
14-12-2017,ATLANTAA,Smallcap,Realty
15-12-2017,SALONA,Smallcap,Textiles
15-12-2017,PGHL,Midcap,Pharmaceuticals
15-12-2017,SANGAMIND,Smallcap,Textiles
15-12-2017,SUPERHOUSE,Smallcap,FMCG
15-12-2017,LIBERTSHOE,Smallcap,FMCG
18-12-2017,SURYALAXMI,Smallcap,Textiles
18-12-2017,ELGIEQUIP,Midcap,FMCG
18-12-2017,RELCNX100,Smallcap,
19-12-2017,DENORA,Smallcap,FMCG
19-12-2017,GANDHITUBE,Smallcap,Metals
19-12-2017,GANECOS,Smallcap,Textiles
19-12-2017,ASHIANA,Smallcap,Realty
19-12-2017,ELECTHERM,Smallcap,Metals
19-12-2017,SMARTLINK,Smallcap,Finance
19-12-2017,NAUKRI,Largecap,I.T
20-12-2017,HEADSUP,Smallcap,FMCG
20-12-2017,DENORA,Smallcap,FMCG
20-12-2017,LGBBROSLTD,Smallcap,Auto
20-12-2017,RAMCOCEM,Largecap,Industrials
20-12-2017,SEMAC,Smallcap,Realty
20-12-2017,BHARATGEAR,Smallcap,Auto
20-12-2017,MANINDS,Smallcap,Metals
20-12-2017,JAYBARMARU,Smallcap,Auto
20-12-2017,ASAL,Smallcap,Auto
20-12-2017,SHANTIGEAR,Smallcap,FMCG
20-12-2017,ASHIANA,Smallcap,Realty
20-12-2017,NDGL,Smallcap,Finance
20-12-2017,CNXREALTY,Smallcap,Indices
20-12-2017,ALICON,Smallcap,Industrials
20-12-2017,APARINDS,Largecap,FMCG
21-12-2017,FOSECOIND,Smallcap,Industrials
21-12-2017,INGERRAND,Midcap,FMCG
21-12-2017,NAHARSPING,Smallcap,Textiles
21-12-2017,PRECOT,Smallcap,Textiles
21-12-2017,VINYLINDIA,Smallcap,Services
21-12-2017,SANDESH,Smallcap,Media
21-12-2017,CYBERTECH,Smallcap,I.T
21-12-2017,SUMMITSEC,Smallcap,Finance
21-12-2017,NH,Largecap,Pharmaceuticals
22-12-2017,AMRUTANJAN,Smallcap,Pharmaceuticals
22-12-2017,BINANIIND,Smallcap,Miscellaneous
22-12-2017,FOSECOIND,Smallcap,Industrials
22-12-2017,VHL,Smallcap,Finance
22-12-2017,GRPLTD,Smallcap,FMCG
22-12-2017,SOTL,Smallcap,Oils
22-12-2017,SANDESH,Smallcap,Media
22-12-2017,FDC,Midcap,Pharmaceuticals
22-12-2017,INDOTECH,Smallcap,FMCG
22-12-2017,CINELINE,Smallcap,Media
22-12-2017,ECLERX,Midcap,I.T
22-12-2017,BIRLAMONEY,Smallcap,Services
22-12-2017,HCG,Midcap,Pharmaceuticals
26-12-2017,VHL,Smallcap,Finance
26-12-2017,CUMMINSIND,Largecap,FMCG
26-12-2017,RSSOFTWARE,Smallcap,I.T
26-12-2017,KOTHARIPRO,Smallcap,Services
26-12-2017,LICMFGOLD,Smallcap,Indices
26-12-2017,FDC,Midcap,Pharmaceuticals
26-12-2017,AURIONPRO,Midcap,I.T
26-12-2017,AHLUCONT,Midcap,Realty
26-12-2017,NAHARCAP,Smallcap,Finance
26-12-2017,KIRLOSENG,Midcap,FMCG
26-12-2017,KICL,Smallcap,Finance
26-12-2017,DHUNINV,Smallcap,Finance
27-12-2017,ORIENTLTD,Smallcap,Services
27-12-2017,CYBERTECH,Smallcap,I.T
27-12-2017,MANGALAM,Smallcap,Pharmaceuticals
27-12-2017,GEECEE,Smallcap,Realty
27-12-2017,NAHARCAP,Smallcap,Finance
27-12-2017,DHUNINV,Smallcap,Finance
27-12-2017,BROOKS,Smallcap,Pharmaceuticals
27-12-2017,TERASOFT,Smallcap,I.T
28-12-2017,WHEELS,Smallcap,Auto
28-12-2017,WENDT,Smallcap,FMCG
28-12-2017,JINDRILL,Smallcap,Oils
28-12-2017,DREDGECORP,Smallcap,Miscellaneous
28-12-2017,PKTEA,Smallcap,FMCG
28-12-2017,STARCEMENT,Midcap,Industrials
28-12-2017,ALICON,Smallcap,Industrials
28-12-2017,ZYDUSWELL,Midcap,FMCG
28-12-2017,INDOTECH,Smallcap,FMCG
28-12-2017,FLEXITUFF,Smallcap,Services
29-12-2017,WENDT,Smallcap,FMCG
29-12-2017,AROGRANITE,Smallcap,Miscellaneous
01-01-2018,IITL,Smallcap,Finance
01-01-2018,MARATHON,Smallcap,Realty
01-01-2018,WALCHANNAG,Smallcap,FMCG
01-01-2018,GRPLTD,Smallcap,FMCG
01-01-2018,RIIL,Smallcap,Services
01-01-2018,CENTRALBK,Largecap,Bank
02-01-2018,GRPLTD,Smallcap,FMCG
02-01-2018,WEBELSOLAR,Midcap,FMCG
02-01-2018,ALBERTDAVD,Smallcap,Pharmaceuticals
02-01-2018,THEMISMED,Smallcap,Pharmaceuticals
02-01-2018,EROSMEDIA,Smallcap,Media
02-01-2018,ADVENZYMES,Smallcap,Pharmaceuticals
03-01-2018,ESABINDIA,Midcap,FMCG
03-01-2018,PCBL,Midcap,Industrials
03-01-2018,ORBTEXP,Smallcap,Textiles
03-01-2018,PRICOLLTD,Midcap,Auto
03-01-2018,ADORWELD,Smallcap,FMCG
03-01-2018,CENTUM,Smallcap,FMCG
03-01-2018,AARTIDRUGS,Smallcap,Pharmaceuticals
03-01-2018,LAOPALA,Smallcap,Industrials
03-01-2018,HNGSNGBEES,Smallcap,Indices
03-01-2018,MEP,Smallcap,Realty
03-01-2018,POWERMECH,Midcap,Realty
03-01-2018,NAVKARCORP,Smallcap,Services
04-01-2018,VEEDOL,Smallcap,Industrials
04-01-2018,NOCIL,Smallcap,Industrials
04-01-2018,OCCL,Smallcap,Finance
04-01-2018,SUDARSCHEM,Midcap,Industrials
04-01-2018,VISAKAIND,Smallcap,Industrials
04-01-2018,CARBORUNIV,Largecap,FMCG
04-01-2018,AROGRANITE,Smallcap,Miscellaneous
04-01-2018,MADHAV,Smallcap,Miscellaneous
04-01-2018,CENTUM,Smallcap,FMCG
04-01-2018,SIMPLEXINF,Smallcap,Realty
04-01-2018,ERIS,Midcap,Pharmaceuticals
04-01-2018,AMBIKCO,Smallcap,Textiles
04-01-2018,FLFL,Smallcap,FMCG
05-01-2018,UMANGDAIRY,Smallcap,FMCG
05-01-2018,LMW,Midcap,Industrials
05-01-2018,PRSMJOHNSN,Midcap,Industrials
05-01-2018,KESORAMIND,Midcap,Miscellaneous
05-01-2018,NIPPOBATRY,Smallcap,Miscellaneous
05-01-2018,GMBREW,Smallcap,FMCG
05-01-2018,SUBROS,Smallcap,Auto
05-01-2018,GKWLIMITED,Smallcap,
05-01-2018,BASML,Smallcap,Textiles
05-01-2018,WONDERLA,Smallcap,Media
08-01-2018,TCIEXP,Smallcap,Services
08-01-2018,EIHOTEL,Largecap,Services
08-01-2018,IITL,Smallcap,Finance
08-01-2018,IVP,Smallcap,Industrials
08-01-2018,PLASTIBLEN,Smallcap,Industrials
08-01-2018,MENONBE,Smallcap,Auto
08-01-2018,PODDARMENT,Smallcap,Industrials
08-01-2018,PREMEXPLN,Smallcap,Industrials
08-01-2018,VENUSREM,Smallcap,Pharmaceuticals
08-01-2018,BALAMINES,Midcap,Industrials
08-01-2018,ROHLTD,Smallcap,Services
08-01-2018,ENIL,Smallcap,Media
08-01-2018,KKCL,Smallcap,FMCG
08-01-2018,TARMAT,Smallcap,Realty
08-01-2018,EMAMIREAL,Smallcap,Realty
08-01-2018,AHLEAST,Smallcap,Services
09-01-2018,NDLVENTURE,Smallcap,Media
09-01-2018,FMGOETZE,Smallcap,Auto
09-01-2018,ARROWGREEN,Smallcap,FMCG
09-01-2018,EIHAHOTELS,Smallcap,Services
09-01-2018,RADIOCITY,Smallcap,Media
09-01-2018,ITDC,Midcap,Services
09-01-2018,ALKALI,Smallcap,Industrials
09-01-2018,VMART,Midcap,FMCG
09-01-2018,COFFEEDAY,Smallcap,Quick Service Restaurant
09-01-2018,QUICKHEAL,Smallcap,I.T
10-01-2018,GESHIP,Midcap,Services
10-01-2018,TATAINVEST,Largecap,Finance
10-01-2018,WELSPUNLIV,Midcap,Textiles
10-01-2018,ZODIACLOTH,Smallcap,FMCG
10-01-2018,ABAN,Smallcap,Oils
